CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;4.9;15;11;54;43;2;630;17
01:00;2.9;21;10;83;60;1;460;23
02:00;3.4;18;9;83;58;1;590;19
03:00;3.8;15;8;70;53;1;460;16
04:00;4.4;18;11;89;61;1;670;20
05:00;5.4;17;8;74;56;1;610;19
06:00;5.2;16;11;72;54;2;540;17
07:00;5.8;15;15;78;57;2;840;17
08:00;5.2;20;15;77;57;3;1010;24
09:00;5.1;21;22;92;64;4;950;25
10:00;5.2;18;18;85;64;5;710;25
11:00;5.4;17;17;98;71;6;970;25
12:00;5.4;18;24;101;76;8;1140;29
13:00;5.7;19;19;109;82;6;1060;28
14:00;6;20;19;98;77;6;1050;28
15:00;6.8;20;18;91;69;5;1200;26
16:00;6.8;21;19;82;60;3;1040;24
17:00;7.2;21;18;74;53;2;850;24
18:00;8.2;24;21;74;52;3;740;27
19:00;9.4;20;19;64;49;2;680;22
20:00;8.4;21;13;65;49;2;670;23
21:00;7.5;19;13;62;49;2;680;22
22:00;6.4;17;12;65;52;2;690;19
23:00;5.5;15;12;58;46;2;640;17
